Akkermansia muciniphila	21134
Bacteroides caccae	19800
Bacteroides vulgatus	6632
Bacteroides massiliensis	4935
Faecalibacterium prausnitzii	4330
Alistipes finegoldii	3188
Bacteroides uniformis	1970
Prevotella copri	1457
Parabacteroides johnsonii	1309
butyrate-producing bacterium ART55/1	1216
butyrate-producing bacterium SM4/1	1099
Butyricimonas virosa	1070
Clostridium scindens	854
Barnesiella intestinihominis	796
uncultured bacterium	692
Blautia sp. Ser8	606
Bacteroides acidifaciens	581
Bacteroides thetaiotaomicron	571
Bifidobacterium adolescentis	549
Lachnospiraceae bacterium A4	534
Parabacteroides distasonis	524
Bacteroides xylanisolvens	499
butyrate-producing bacterium A2-232	482
Eubacterium rectale	471
Clostridium hathewayi	463
Bacteroides stercoris	414
Eubacterium acidaminophilum	395
Prevotella loescheii	342
Ruminococcus bromii	318
Dialister pneumosintes	233
Eubacterium ruminantium	226
Selenomonas ruminantium	213
Anaerobranca gottschalkii	186
Eubacterium cellulosolvens	164
Butyrivibrio fibrisolvens	157
Eubacterium limosum	142
Bacteroides cellulosolvens	138
Barnesiella viscericola	135
Ruminococcus sp. 18P13	128
Bacteroides ovatus	122
Clostridium polysaccharolyticum	113
butyrate-producing bacterium SSC/2	109
Ruminococcus gnavus	109
Bacteroides sp.	87
Clostridium clostridioforme	76
Megamonas hypermegale	74
Prevotella ruminicola	69
Collinsella aerofaciens	63
Ruminococcus albus	62
Bifidobacterium breve	59
Bacteroides salyersiae	50
Acidaminococcus fermentans	45
Clostridium cocleatum	44
Dialister invisus	38
butyrate-producing bacterium SS3/4	38
Ruminococcus flavefaciens	35
Butyricimonas synergistica	35
Acetobacterium carbinolicum	34
Alkaliphilus transvaalensis	26
Salmonella enterica	25
Eubacterium oxidoreducens	25
Clostridium lituseburense	23
Clostridium cellobioparum	20
Clostridium thermocellum	18
Ruminococcus callidus	16
Porphyromonas uenonis	16
Oribacterium sp. oral taxon 078	16
Clostridium botulinum	15
Prevotella buccalis	15
Methanobrevibacter smithii	14
Parabacteroides merdae	13
Paraprevotella clara	12
rumen bacterium NK3B85	12
Hespellia stercorisuis	10
Ethanoligenens harbinense	10
Prevotella corporis	10
Bacteroides helcogenes	9
Clostridium hylemonae	9
Staphylococcus cohnii	9
Bacteroides plebeius	8
Lactobacillus vitulinus	8
Veillonella ratti	8
Clostridium sordellii	7
Prevotella bivia	7
Hespellia porcina	7
Clostridium tertium	7
Clostridium chauvoei	6
Dialister propionicifaciens	6
Clostridium spiroforme	5
Bacteroides fragilis	5
Peptoniphilus asaccharolyticus	5
Clostridium bolteae	5
Veillonella dispar	5
Lactococcus lactis	5
Bacteroides gallinarum	4
Bifidobacterium catenulatum	4
Clostridium xylanolyticum	4
Sphingobacterium multivorum	4
Erysipelothrix rhusiopathiae	4
Megasphaera elsdenii	4
Clostridium sphenoides	4
uncultured beta proteobacterium	3
Bifidobacterium bifidum	3
uncultured gamma proteobacterium	3
Spiroplasma endosymbiont of Drosophila hydei	3
Veillonella atypica	3
Fusibacter paucivorans	3
Caldicellulosiruptor saccharolyticus	3
uncultured Porphyromonas sp.	3
Porphyromonas endodontalis	3
Ureibacillus thermosphaericus	3
Parabacteroides gordonii	2
Prevotella salivae	2
Campylobacter hominis	2
Brachybacterium paraconglomeratum	2
Mobiluncus curtisii	2
Dialister micraerophilus	2
Pasteurella multocida	2
Parabacteroides goldsteinii	2
Enterococcus faecium	2
Pseudobutyrivibrio xylanivorans	2
Desulfosporosinus orientis	1
Arthrobacter sp. NyZ415	1
Bacillus megaterium	1
Festuca ovina	1
Clostridium intestinale	1
Actinomyces naeslundii	1
Porphyromonas gingivalis	1
Mitsuokella multacida	1
Bifidobacterium choerinum	1
Clostridium ramosum	1
Trichococcus pasteurii	1
Erwinia toletana	1
Halomonas variabilis	1
uncultured Streptococcus sp.	1
Fusobacterium nucleatum	1
Eggerthella lenta	1
Lactobacillus helveticus	1
uncultured delta proteobacterium	1
Sarcina ventriculi	1
Caloramator fervidus	1
Clostridium stercorarium	1
Corynebacterium pilosum	1
Bacteroides clarus	1
Thermoanaerobacter brockii	1
Clostridium bifermentans	1
Porphyromonas levii	1
Paenibacillus mucilaginosus	1
Lachnospiraceae bacterium 14-2	1
Brevibacterium linens	1
Bacillus schlegelii	1
Clostridium glycolicum	1
Staphylococcus sciuri	1
